address,city,hrsFri,hrsMon,hrsSat,hrsSun,hrsThu,hrsTue,hrsWed,inventoryStatus,isEligibleForDelivery,isEligibleForPickup,isEligibleForShipToHome,isSellable,latitude,longitude,phoneNumber,productQTY,state,storeNumber,storeServiceBitmap,storeType,zipCode
"1222 Ga Hwy 32 E","Alma",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5451,-82.4181,2293372415,0,"GA",25925,32768,1,31510
"254 Hwy 56 E","Lyons",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,32.0499,-82.3443,9122160420,0,"GA",30834,1081408,2,30436
"1015 S Pierce St","Alma",0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0,False,False,False,False,31.530645,-82.464405,9123874244,0,"GA",3117,1081442,1,31510-3715
"317 S First St","Uvalda",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,32.032552,-82.508309,7623544648,0,"GA",10168,1083488,1,30473-0143
"738 Teakwood Rd","Alma",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.54417,-82.52602,9125141990,0,"GA",22394,1081410,1,31510
"2394 Douglas Hwy","Denton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.7223,-82.6979,9125396170,0,"GA",20277,66,1,31532-3632
"420 S Main St","Odum",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.6625,-82.0225,9122505070,0,"GA",7502,32866,1,31555-6749
"205 Us Highway 341","Lumber City",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.9339,-82.6823,9123040018,0,"GA",30646,32832,1,31549-0266
"2019 Highway 121","Bristol",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.448,-82.2154,7063899252,0,"GA",19358,66,1,31518-9701
"606 Van Streat Hwy","Nicholls",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.51607,-82.635363,9123874375,0,"GA",4854,1081410,1,31554
"102 E Brazwell St","Reidsville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,32.0872,-82.1168,9125493049,0,"GA",3643,1083490,1,30453-1877
"228 S Main St","Reidsville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,32.0799,-82.1106,7069017203,0,"GA",24922,1081408,1,30453-4602
"1199 S Veterans Blvd","Glennville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.9194,-81.938,9125420674,0,"GA",23884,1081408,1,30427
"9584 Us Highway 221 N","West Green",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.610592,-82.734503,9123339157,0,"GA",9050,32834,1,31567-4262
"6 Candy Cane St","Lyons",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,32.1705,-82.3344,9122740100,0,"GA",19395,2114,1,30436
"404 N Veterans Blvd","Glennville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.94108,-81.927667,9122906990,0,"GA",3267,1081442,1,30427-2054
"101 Empire Rd","Jesup",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.58962,-81.95344,9125141150,0,"GA",23277,1081408,1,31545-3122
"4680 Ga Highway 196","Glennville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.8771,-81.8799,9122902090,0,"GA",18895,1081442,1,30427
"215 W J L Tyre St","Screven",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4844,-82.0189,9124465205,0,"GA",30458,1081344,2,31560
"1452 Rayonier Rd","Jesup",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.657848,-81.889873,9127154071,0,"GA",13102,32866,1,31545-8431
"160 North State Street","Lyons",0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0,False,False,False,False,32.205221,-82.320872,9123881100,0,"GA",14022,1083490,2,30436
"1520 W Cherry St","Jesup",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6212,-81.9026,9124278992,0,"GA",25135,32832,1,31545
"868 South First Street","Jesup",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6031,-81.8982,9125591408,0,"GA",3859,1081442,1,31545-0331
"6525 Highway 84","Patterson",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.388378,-82.138384,9124158900,0,"GA",11581,1083490,1,31557-4912
"995 E Cherry St","Jesup",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.59643,-81.871552,9123850815,0,"GA",301,1081442,1,31546-4017
"5391 County Farm Rd","Blackshear",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.3213,-82.2189,2527451575,0,"GA",24660,32832,1,31516-8582
"3346 Us Highway 84","Blackshear",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.2994,-82.2483,9124520408,0,"GA",2077,1081442,1,31516-2065
"6512 Alma Hwy","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.3398,-82.4637,9128093120,0,"GA",17552,1081442,1,31503-4275
"5206 Highway 32 W","Hortense",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.3345,-81.949,7066908906,0,"GA",19363,66,1,31543-3866
"#4-6a N Macon St","Ludowici",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.7143,-81.7436,9122266531,0,"GA",3503,34882,1,31316-0610
"4637 Saint Johns Church Rd","Blackshear",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.25075,-82.20107,9124063922,0,"GA",23279,1081408,1,31516
"1590 Hwy 84","Blackshear",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.2501,-82.30926,9123874870,0,"GA",15505,34914,1,31516-1168
"3600 Smiley Rd Ne","Ludowici",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.8635,-81.7666,9124158022,0,"GA",23660,1081408,1,31316
"17 Minchew Rd","Axson",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.27688,-82.73445,9122924938,0,"GA",24601,32832,1,31624-6220
"626 Main Street North","Pearson",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.3065,-82.8493,9122087406,0,"GA",30617,1081344,1,31642
"290 W Albany Ave","Pearson",0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0,False,False,False,False,31.299293,-82.857252,9123874294,0,"GA",1766,1083490,1,31642-7868
"4736 E Baker Hwy","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4731,-82.778,9123933193,0,"GA",20437,32866,1,31535-6971
"4074 Willacooche Highway","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4384,-82.8882,9123339128,0,"GA",15536,1081442,1,31535-4564
"1730 Peterson Ave S","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4789,-82.8507,4782005706,0,"GA",4789,32834,1,31535-5008
"518 Peterson Ave S","Douglas",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.502261,-82.849968,9123874250,0,"GA",8205,32834,1,31533-5254
"813 Bowens Mill Rd Se","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.49803,-82.82964,4783092555,0,"GA",22282,32866,1,31533-1305
"3151 Highway 158 W","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.488,-82.9001,9125743910,0,"GA",21422,1081410,1,31535
"1201 Highway 221 N","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5208,-82.8228,9123338090,0,"GA",21619,1081442,1,31533-6852
"3505 Lovett Rd","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.256091,-82.472287,9123874136,0,"GA",14223,1081410,1,31503-0790
"106 Mcneil Dr","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5258,-82.8497,9128258765,0,"GA",23885,1081408,1,31533
"6301 Valdosta Hwy","Manor",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.1035,-82.5735,9125141705,0,"GA",30074,32768,1,31550
"2679 Hwy 32 W","Douglas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.52129,-82.89318,9129370500,0,"GA",8269,32866,1,31533-9082
"1071 Pearson Hwy","Homerville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.0463,-82.7585,2295882760,0,"GA",24686,1081408,1,31634-1707
"11 Main St","Willacoochee",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.3408,-83.0463,9123874601,0,"GA",4895,1081410,1,31650-2432
"471 S Church St","Homerville",0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0,False,False,False,False,31.030496,-82.742717,9122444130,0,"GA",661,32866,1,31634-3059
"2999 State St","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.2481,-82.3752,9123874140,0,"GA",7724,32802,1,31503-4579
"1902 S Georgia Pkwy W","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.209632,-82.386411,9123874186,0,"GA",4856,34914,1,31503-0149
"1984 Albany Ave","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.2237,-82.3875,9125141233,0,"GA",30317,1081344,1,31503
"1005 Tebeau St","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.219438,-82.358379,9123874115,0,"GA",2471,34914,1,31501-5358
"406 S Georgia Pkwy E","Waycross",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.20635,-82.35578,9125140082,0,"GA",22081,32866,1,31501-3006
"706 N Alabma St","Broxton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6272,-82.89118,9123806695,0,"GA",8044,1081442,1,31519-0953
"1803 Knight Ave Ste J","Waycross",0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0,False,False,False,False,31.208209,-82.331857,9123874145,0,"GA",9826,1343586,2,31501-8018
"4193 Vickers Crossing","Ambrose",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5933,-83.0145,9123874290,0,"GA",17406,1081442,1,31512-3075
"142 S Valdosta Rd","Lakeland",0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0,False,False,False,False,31.030664,-83.072583,4707660143,0,"GA",1623,1081442,1,31635-6835
"8949 Hwy 82","Alapaha",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.388675,-83.226922,7628210670,0,"GA",11522,1081442,1,31622-5245
"509 E Mcpherson Ave","Nashville",0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0700:2300,0,False,False,False,False,31.205,-83.2437,9123874225,0,"GA",13929,1081442,2,31639-2254
"719 S Davis St","Nashville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.19645,-83.25236,2293352018,0,"GA",22264,32866,1,31639-2618
"8025 Main St","Ray City",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.0749,-83.19933,9127154050,0,"GA",4344,1083490,1,31645-0000
"7290 Bemiss Road","Valdosta",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.025262,-83.197352,9123874280,0,"GA",14645,1081442,1,31601
"858 Main St","Enigma",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.413,-83.329,9123874703,0,"GA",21386,1081442,1,31749-3029
"2504 Us Hwy 82 E.","Tifton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4185,-83.3901,9123874171,0,"GA",15196,1083490,1,31794-9262
"711 North Irwin Avenue","Ocilla",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.60343,-83.25019,4782019575,0,"GA",7739,1083490,1,31774-5009
"1775 Tifton Hwy","Ocilla",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5478,-83.3788,9125013287,0,"GA",19666,66,1,31774-3217
"42 S Robinson St","Lenox",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.271064,-83.465484,9123874312,0,"GA",6927,32834,1,31637-7100
"109 S Goodman St","Sparks",0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0,False,False,False,False,31.165584,-83.436548,7064178162,0,"GA",8572,34914,1,31647-7547
"1014 Hutchinson Ave","Adel",0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0,False,False,False,False,31.123,-83.4192,9563170089,0,"GA",25564,1081408,1,31620-5100
"1290 Hwy 82 E","Tifton",0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0700:2200,0,False,False,False,False,31.4456,-83.4867,9123874330,0,"GA",10931,32866,1,31794-9444
"115 N Elm St","Adel",0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0,False,False,False,False,31.135213,-83.433631,9123874426,0,"GA",845,1081442,1,31620-2607
"1103 Ferry Lake Road","Tifton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4561,-83.4928,2293912237,0,"GA",25165,32832,1,31794
"708 S Grant St","Fitzgerald",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.707207,-83.252485,4787214450,0,"GA",2098,32866,1,31750-3788
"2704 Us Hwy 41 S","Tifton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.43943,-83.505564,4782733120,0,"GA",14144,1081442,1,31794-5852
"192 Jacksonville Hwy","Fitzgerald",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.7144,-83.2352,6158554000,0,"GA",25767,1081344,1,31750
"1618 Tift Ave N","Tifton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.4699,-83.5034,9123874320,0,"GA",2470,32866,1,31794
"125 Virginia Ave S","Tifton",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.455784,-83.526183,2292562943,0,"GA",7969,32866,1,31794-8027
"2109 Old Coffee Rd","Cecil",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.0455,-83.3935,4782175759,0,"GA",21348,32866,1,31627
"1957 Ga Hwy 32 W","Ocilla",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6484,-83.3845,2297960137,0,"GA",17861,1081442,1,31774
"406 N Merrimac Dr","Fitzgerald",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.71813,-83.26528,2296354469,0,"GA",22707,1083458,1,31750-1907
"1807 Us Hwy 41 N","Tifton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.472016,-83.51846,7067604657,0,"GA",4315,34914,1,31794-2754
"104 Lockett Station Rd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5855,-84.251,2295183905,0,"GA",23534,1081408,1,31721-4002
"5731 Newton Road","Albany",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.514423,-84.201581,4706451140,0,"GA",13835,1081442,1,31701-7458
"327 S Westover Blvd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.573649,-84.221498,9122444790,0,"GA",10889,32802,1,31707-0609
"1401 W Oakridge Dr","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5493,-84.188,4782192794,0,"GA",21011,1081442,1,31707-5306
"1411 Dawson Rd","Albany",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.588055,-84.185441,4782501895,0,"GA",8532,32866,1,31707-3855
"408 South Slappy Blvd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.571324,-84.17551,4782172685,0,"GA",1581,32834,1,31701-4339
"2401 Dawson Rd Ste C","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6062,-84.2068,7067806730,0,"GA",36,32802,1,31707-2381
"1824 Martin Luther King J","Albany",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.555529,-84.154657,4704402839,0,"GA",12499,32866,1,31701-3613
"1162 Highway 82","Leesburg",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.639925,-84.252525,4705710390,0,"GA",15482,1083490,1,31763-5394
"2017 N Slappery Blvd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6028,-84.1768,6625272308,0,"GA",8562,32834,1,31701-1008
"1515 Radium Springs Rd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.549507,-84.13747,4704433228,0,"GA",8162,34914,1,31705-4051
"300 East Oglethorpe Boulevard","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5754,-84.1421,9123874470,0,"GA",14788,32866,1,31705-2708
"1508 North Jefferson St","Albany",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,31.5971,-84.15589,7067806530,0,"GA",16408,32834,1,31701-1608
"323 Honeysuckle Dr","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.5173,-84.1165,2293528805,0,"GA",25886,1081344,1,31705
"3005 N Slappey Blvd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.623821,-84.177848,4787214445,0,"GA",478,32866,1,31701-1021
"2401 Liberty Expy","Albany",0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0,False,False,False,False,31.464276,-84.118713,4706016821,0,"GA",11692,1083490,1,31705-6167
"106 Branch View St","Leesburg",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.6467,-84.1744,5714914340,0,"GA",21379,1081442,1,31763
"376 Lester Rd Ne","Baconton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.38,-84.1506,7623544860,0,"GA",9797,1081346,1,31716
"1906 E Oglethorpe Blvd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.570565,-84.101848,7062499610,0,"GA",8335,32866,1,31705-2935
"100 S Highway 91","Newton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.312146,-84.346426,4782175175,0,"GA",8185,1081410,1,39870-0305
"1705 Philema Rd S","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.63536,-84.11057,4782000729,0,"GA",8161,1081440,1,31701-4706
"4805 Hill Rd","Albany",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.575293,-84.032683,2295183351,0,"GA",18643,32866,1,31705-5311
"144 Robert B Lee Drive","Leesburg",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.719237,-84.168827,7623544427,0,"GA",13498,1083490,1,31763
"649 Forrester Dr Se","Dawson",0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0800:2300,0,False,False,False,False,31.7623,-84.4414,2295184779,0,"GA",2869,1083458,1,39842-2010
"170 E Oakland Ave","Camilla",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.233059,-84.202747,7064787820,0,"GA",4026,32802,1,31730-1535
"865 Martin Luther King Jr Dr","Dawson",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,31.78459,-84.44664,7622610401,0,"GA",22885,1081410,1,39842
